pasada,grabacion,pattern,window_id,t_start,t_end,slice_path,label_path,mask_path,n_points
7,7_2_4_K_W_resampled,7_pattern_aligned_resampled,1,1725387554,1725390778,data\input\slices\7_2_4_K_W_resampled_1.csv,data\input\labels\7_pattern_aligned_resampled_1.csv,data\input\masks\7_2_4_K_W_resampled_1.csv,3600
7,7_2_5_L_W_resampled,7_pattern_aligned_resampled,1,1725387554,1725390778,data\input\slices\7_2_5_L_W_resampled_1.csv,data\input\labels\7_pattern_aligned_resampled_1.csv,data\input\masks\7_2_5_L_W_resampled_1.csv,3600
7,7_2_6_E_W_resampled,7_pattern_aligned_resampled,1,1725387554,1725390778,data\input\slices\7_2_6_E_W_resampled_1.csv,data\input\labels\7_pattern_aligned_resampled_1.csv,data\input\masks\7_2_6_E_W_resampled_1.csv,3600
7,7_2_7_F_W_resampled,7_pattern_aligned_resampled,1,1725387554,1725390778,data\input\slices\7_2_7_F_W_resampled_1.csv,data\input\labels\7_pattern_aligned_resampled_1.csv,data\input\masks\7_2_7_F_W_resampled_1.csv,3600
7,7_2_8_A_W_resampled,7_pattern_aligned_resampled,1,1725387592,1725390778,data\input\slices\7_2_8_A_W_resampled_1.csv,data\input\labels\7_pattern_aligned_resampled_1.csv,data\input\masks\7_2_8_A_W_resampled_1.csv,3600
7,7_2_9_H_W_resampled,7_pattern_aligned_resampled,1,1725387573,1725390776,data\input\slices\7_2_9_H_W_resampled_1.csv,data\input\labels\7_pattern_aligned_resampled_1.csv,data\input\masks\7_2_9_H_W_resampled_1.csv,3600
8,8_2_10_T_W_resampled,8_pattern_aligned_resampled,1,1725450451,1725453519,data\input\slices\8_2_10_T_W_resampled_1.csv,data\input\labels\8_pattern_aligned_resampled_1.csv,data\input\masks\8_2_10_T_W_resampled_1.csv,3600
8,8_2_11_R_W_resampled,8_pattern_aligned_resampled,1,1725450452,1725453526,data\input\slices\8_2_11_R_W_resampled_1.csv,data\input\labels\8_pattern_aligned_resampled_1.csv,data\input\masks\8_2_11_R_W_resampled_1.csv,3600
8,8_2_13_J_W_resampled,8_pattern_aligned_resampled,1,1725450455,1725453515,data\input\slices\8_2_13_J_W_resampled_1.csv,data\input\labels\8_pattern_aligned_resampled_1.csv,data\input\masks\8_2_13_J_W_resampled_1.csv,3600
8,8_2_14_J_W_resampled,8_pattern_aligned_resampled,1,1725450451,1725453526,data\input\slices\8_2_14_J_W_resampled_1.csv,data\input\labels\8_pattern_aligned_resampled_1.csv,data\input\masks\8_2_14_J_W_resampled_1.csv,3600
8,8_2_15_J_W_resampled,8_pattern_aligned_resampled,1,1725450451,1725453517,data\input\slices\8_2_15_J_W_resampled_1.csv,data\input\labels\8_pattern_aligned_resampled_1.csv,data\input\masks\8_2_15_J_W_resampled_1.csv,3600
8,8_2_16_M_W_resampled,8_pattern_aligned_resampled,1,1725450451,1725453518,data\input\slices\8_2_16_M_W_resampled_1.csv,data\input\labels\8_pattern_aligned_resampled_1.csv,data\input\masks\8_2_16_M_W_resampled_1.csv,3600
8,8_2_1_A_W_resampled,8_pattern_aligned_resampled,1,1725450458,1725453526,data\input\slices\8_2_1_A_W_resampled_1.csv,data\input\labels\8_pattern_aligned_resampled_1.csv,data\input\masks\8_2_1_A_W_resampled_1.csv,3600
8,8_2_2_Q_W_resampled,8_pattern_aligned_resampled,1,1725450452,1725453526,data\input\slices\8_2_2_Q_W_resampled_1.csv,data\input\labels\8_pattern_aligned_resampled_1.csv,data\input\masks\8_2_2_Q_W_resampled_1.csv,3600
8,8_2_3_Q_W_resampled,8_pattern_aligned_resampled,1,1725450451,1725453519,data\input\slices\8_2_3_Q_W_resampled_1.csv,data\input\labels\8_pattern_aligned_resampled_1.csv,data\input\masks\8_2_3_Q_W_resampled_1.csv,3600
8,8_2_4_O_W_resampled,8_pattern_aligned_resampled,1,1725450451,1725453522,data\input\slices\8_2_4_O_W_resampled_1.csv,data\input\labels\8_pattern_aligned_resampled_1.csv,data\input\masks\8_2_4_O_W_resampled_1.csv,3600
8,8_2_5_P_W_resampled,8_pattern_aligned_resampled,1,1725450451,1725453513,data\input\slices\8_2_5_P_W_resampled_1.csv,data\input\labels\8_pattern_aligned_resampled_1.csv,data\input\masks\8_2_5_P_W_resampled_1.csv,3600
8,8_2_6_R_W_resampled,8_pattern_aligned_resampled,1,1725450456,1725453526,data\input\slices\8_2_6_R_W_resampled_1.csv,data\input\labels\8_pattern_aligned_resampled_1.csv,data\input\masks\8_2_6_R_W_resampled_1.csv,3600
8,8_2_7_S_W_resampled,8_pattern_aligned_resampled,1,1725450451,1725453511,data\input\slices\8_2_7_S_W_resampled_1.csv,data\input\labels\8_pattern_aligned_resampled_1.csv,data\input\masks\8_2_7_S_W_resampled_1.csv,3600
8,8_2_8_Q_W_resampled,8_pattern_aligned_resampled,1,1725450454,1725453526,data\input\slices\8_2_8_Q_W_resampled_1.csv,data\input\labels\8_pattern_aligned_resampled_1.csv,data\input\masks\8_2_8_Q_W_resampled_1.csv,3600
8,8_2_9_T_W_resampled,8_pattern_aligned_resampled,1,1725450455,1725453519,data\input\slices\8_2_9_T_W_resampled_1.csv,data\input\labels\8_pattern_aligned_resampled_1.csv,data\input\masks\8_2_9_T_W_resampled_1.csv,3600
