pasada,modalidad,set,grabacion,pattern,window_id,t_start,t_end,slice_path,label_path,mask_path,n_points
4d,caminar,train,4d_aligned_pattern_resampled,4_aligned_pattern_resampled,8a,1724933911,1724937510,data/input\train\slices\4d_aligned_pattern_resampled_8a.csv,data/input\train\labels\4_aligned_pattern_resampled_8a.csv,data/input\train\masks\4d_aligned_pattern_resampled_8a.csv,3600
4d,caminar,train,4d_aligned_pattern_resampled,4_aligned_pattern_resampled,9,1724935711,1724939310,data/input\train\slices\4d_aligned_pattern_resampled_9.csv,data/input\train\labels\4_aligned_pattern_resampled_9.csv,data/input\train\masks\4d_aligned_pattern_resampled_9.csv,3600
4d,caminar,train,4d_aligned_pattern_resampled,4_aligned_pattern_resampled,10a,1724937511,1724941110,data/input\train\slices\4d_aligned_pattern_resampled_10a.csv,data/input\train\labels\4_aligned_pattern_resampled_10a.csv,data/input\train\masks\4d_aligned_pattern_resampled_10a.csv,3600
4d,caminar,train,4d_aligned_pattern_resampled,4_aligned_pattern_resampled,11,1724939311,1724942910,data/input\train\slices\4d_aligned_pattern_resampled_11.csv,data/input\train\labels\4_aligned_pattern_resampled_11.csv,data/input\train\masks\4d_aligned_pattern_resampled_11.csv,3600
4d,caminar,train,4d_aligned_pattern_resampled,4_aligned_pattern_resampled,12a,1724941111,1724944582,data/input\train\slices\4d_aligned_pattern_resampled_12a.csv,data/input\train\labels\4_aligned_pattern_resampled_12a.csv,data/input\train\masks\4d_aligned_pattern_resampled_12a.csv,3600
5,caminar,train,5_4_10_H_W_resampled,5_aligned_pattern_resampled,1,1725109930,1725113529,data/input\train\slices\5_4_10_H_W_resampled_1.csv,data/input\train\labels\5_aligned_pattern_resampled_1.csv,data/input\train\masks\5_4_10_H_W_resampled_1.csv,3600
5,caminar,train,5_4_10_H_W_resampled,5_aligned_pattern_resampled,2a,1725111730,1725115329,data/input\train\slices\5_4_10_H_W_resampled_2a.csv,data/input\train\labels\5_aligned_pattern_resampled_2a.csv,data/input\train\masks\5_4_10_H_W_resampled_2a.csv,3600
5,caminar,train,5_4_10_H_W_resampled,5_aligned_pattern_resampled,3,1725113530,1725117129,data/input\train\slices\5_4_10_H_W_resampled_3.csv,data/input\train\labels\5_aligned_pattern_resampled_3.csv,data/input\train\masks\5_4_10_H_W_resampled_3.csv,3600
5,caminar,train,5_4_10_H_W_resampled,5_aligned_pattern_resampled,4a,1725115330,1725117978,data/input\train\slices\5_4_10_H_W_resampled_4a.csv,data/input\train\labels\5_aligned_pattern_resampled_4a.csv,data/input\train\masks\5_4_10_H_W_resampled_4a.csv,3600
5,caminar,train,5_4_11_E_W_resampled,5_aligned_pattern_resampled,1,1725109915,1725113514,data/input\train\slices\5_4_11_E_W_resampled_1.csv,data/input\train\labels\5_aligned_pattern_resampled_1.csv,data/input\train\masks\5_4_11_E_W_resampled_1.csv,3600
5,caminar,train,5_4_11_E_W_resampled,5_aligned_pattern_resampled,2a,1725111715,1725115314,data/input\train\slices\5_4_11_E_W_resampled_2a.csv,data/input\train\labels\5_aligned_pattern_resampled_2a.csv,data/input\train\masks\5_4_11_E_W_resampled_2a.csv,3600
5,caminar,train,5_4_11_E_W_resampled,5_aligned_pattern_resampled,3,1725113515,1725117114,data/input\train\slices\5_4_11_E_W_resampled_3.csv,data/input\train\labels\5_aligned_pattern_resampled_3.csv,data/input\train\masks\5_4_11_E_W_resampled_3.csv,3600
5,caminar,train,5_4_11_E_W_resampled,5_aligned_pattern_resampled,4a,1725115315,1725117978,data/input\train\slices\5_4_11_E_W_resampled_4a.csv,data/input\train\labels\5_aligned_pattern_resampled_4a.csv,data/input\train\masks\5_4_11_E_W_resampled_4a.csv,3600
5,caminar,train,5_4_13_J_W_resampled,5_aligned_pattern_resampled,1,1725110324,1725113923,data/input\train\slices\5_4_13_J_W_resampled_1.csv,data/input\train\labels\5_aligned_pattern_resampled_1.csv,data/input\train\masks\5_4_13_J_W_resampled_1.csv,3600
5,caminar,train,5_4_13_J_W_resampled,5_aligned_pattern_resampled,2a,1725112124,1725115723,data/input\train\slices\5_4_13_J_W_resampled_2a.csv,data/input\train\labels\5_aligned_pattern_resampled_2a.csv,data/input\train\masks\5_4_13_J_W_resampled_2a.csv,3600
5,caminar,train,5_4_13_J_W_resampled,5_aligned_pattern_resampled,3,1725113924,1725117523,data/input\train\slices\5_4_13_J_W_resampled_3.csv,data/input\train\labels\5_aligned_pattern_resampled_3.csv,data/input\train\masks\5_4_13_J_W_resampled_3.csv,3600
5,caminar,train,5_4_13_J_W_resampled,5_aligned_pattern_resampled,4a,1725115724,1725117978,data/input\train\slices\5_4_13_J_W_resampled_4a.csv,data/input\train\labels\5_aligned_pattern_resampled_4a.csv,data/input\train\masks\5_4_13_J_W_resampled_4a.csv,3600
5,caminar,train,5_4_14_J_W_resampled,5_aligned_pattern_resampled,1,1725109930,1725113529,data/input\train\slices\5_4_14_J_W_resampled_1.csv,data/input\train\labels\5_aligned_pattern_resampled_1.csv,data/input\train\masks\5_4_14_J_W_resampled_1.csv,3600
5,caminar,train,5_4_14_J_W_resampled,5_aligned_pattern_resampled,2a,1725111730,1725115329,data/input\train\slices\5_4_14_J_W_resampled_2a.csv,data/input\train\labels\5_aligned_pattern_resampled_2a.csv,data/input\train\masks\5_4_14_J_W_resampled_2a.csv,3600
5,caminar,train,5_4_14_J_W_resampled,5_aligned_pattern_resampled,3,1725113530,1725117129,data/input\train\slices\5_4_14_J_W_resampled_3.csv,data/input\train\labels\5_aligned_pattern_resampled_3.csv,data/input\train\masks\5_4_14_J_W_resampled_3.csv,3600
5,caminar,train,5_4_14_J_W_resampled,5_aligned_pattern_resampled,4a,1725115330,1725117976,data/input\train\slices\5_4_14_J_W_resampled_4a.csv,data/input\train\labels\5_aligned_pattern_resampled_4a.csv,data/input\train\masks\5_4_14_J_W_resampled_4a.csv,3600
5,caminar,train,5_4_15_J_W_resampled,5_aligned_pattern_resampled,1,1725109906,1725113505,data/input\train\slices\5_4_15_J_W_resampled_1.csv,data/input\train\labels\5_aligned_pattern_resampled_1.csv,data/input\train\masks\5_4_15_J_W_resampled_1.csv,3600
5,caminar,train,5_4_15_J_W_resampled,5_aligned_pattern_resampled,2a,1725111706,1725115305,data/input\train\slices\5_4_15_J_W_resampled_2a.csv,data/input\train\labels\5_aligned_pattern_resampled_2a.csv,data/input\train\masks\5_4_15_J_W_resampled_2a.csv,3600
5,caminar,train,5_4_15_J_W_resampled,5_aligned_pattern_resampled,3,1725113506,1725117105,data/input\train\slices\5_4_15_J_W_resampled_3.csv,data/input\train\labels\5_aligned_pattern_resampled_3.csv,data/input\train\masks\5_4_15_J_W_resampled_3.csv,3600
5,caminar,train,5_4_15_J_W_resampled,5_aligned_pattern_resampled,4a,1725115306,1725117978,data/input\train\slices\5_4_15_J_W_resampled_4a.csv,data/input\train\labels\5_aligned_pattern_resampled_4a.csv,data/input\train\masks\5_4_15_J_W_resampled_4a.csv,3600
5,caminar,train,5_4_16_M_W_resampled,5_aligned_pattern_resampled,1,1725109906,1725113505,data/input\train\slices\5_4_16_M_W_resampled_1.csv,data/input\train\labels\5_aligned_pattern_resampled_1.csv,data/input\train\masks\5_4_16_M_W_resampled_1.csv,3600
5,caminar,train,5_4_16_M_W_resampled,5_aligned_pattern_resampled,2a,1725111706,1725115305,data/input\train\slices\5_4_16_M_W_resampled_2a.csv,data/input\train\labels\5_aligned_pattern_resampled_2a.csv,data/input\train\masks\5_4_16_M_W_resampled_2a.csv,3600
5,caminar,train,5_4_16_M_W_resampled,5_aligned_pattern_resampled,3,1725113506,1725117105,data/input\train\slices\5_4_16_M_W_resampled_3.csv,data/input\train\labels\5_aligned_pattern_resampled_3.csv,data/input\train\masks\5_4_16_M_W_resampled_3.csv,3600
5,caminar,train,5_4_16_M_W_resampled,5_aligned_pattern_resampled,4a,1725115306,1725117976,data/input\train\slices\5_4_16_M_W_resampled_4a.csv,data/input\train\labels\5_aligned_pattern_resampled_4a.csv,data/input\train\masks\5_4_16_M_W_resampled_4a.csv,3600
5,caminar,train,5_4_1_Q_W_resampled,5_aligned_pattern_resampled,1,1725109929,1725113528,data/input\train\slices\5_4_1_Q_W_resampled_1.csv,data/input\train\labels\5_aligned_pattern_resampled_1.csv,data/input\train\masks\5_4_1_Q_W_resampled_1.csv,3600
5,caminar,train,5_4_1_Q_W_resampled,5_aligned_pattern_resampled,2a,1725111729,1725115328,data/input\train\slices\5_4_1_Q_W_resampled_2a.csv,data/input\train\labels\5_aligned_pattern_resampled_2a.csv,data/input\train\masks\5_4_1_Q_W_resampled_2a.csv,3600
5,caminar,train,5_4_1_Q_W_resampled,5_aligned_pattern_resampled,3,1725113529,1725117128,data/input\train\slices\5_4_1_Q_W_resampled_3.csv,data/input\train\labels\5_aligned_pattern_resampled_3.csv,data/input\train\masks\5_4_1_Q_W_resampled_3.csv,3600
5,caminar,train,5_4_1_Q_W_resampled,5_aligned_pattern_resampled,4a,1725115329,1725117978,data/input\train\slices\5_4_1_Q_W_resampled_4a.csv,data/input\train\labels\5_aligned_pattern_resampled_4a.csv,data/input\train\masks\5_4_1_Q_W_resampled_4a.csv,3600
5,caminar,train,5_4_2_A_W_resampled,5_aligned_pattern_resampled,1,1725109925,1725113524,data/input\train\slices\5_4_2_A_W_resampled_1.csv,data/input\train\labels\5_aligned_pattern_resampled_1.csv,data/input\train\masks\5_4_2_A_W_resampled_1.csv,3600
5,caminar,train,5_4_2_A_W_resampled,5_aligned_pattern_resampled,2a,1725111725,1725115324,data/input\train\slices\5_4_2_A_W_resampled_2a.csv,data/input\train\labels\5_aligned_pattern_resampled_2a.csv,data/input\train\masks\5_4_2_A_W_resampled_2a.csv,3600
5,caminar,train,5_4_2_A_W_resampled,5_aligned_pattern_resampled,3,1725113525,1725117124,data/input\train\slices\5_4_2_A_W_resampled_3.csv,data/input\train\labels\5_aligned_pattern_resampled_3.csv,data/input\train\masks\5_4_2_A_W_resampled_3.csv,3600
5,caminar,train,5_4_2_A_W_resampled,5_aligned_pattern_resampled,4a,1725115325,1725117978,data/input\train\slices\5_4_2_A_W_resampled_4a.csv,data/input\train\labels\5_aligned_pattern_resampled_4a.csv,data/input\train\masks\5_4_2_A_W_resampled_4a.csv,3600
5,caminar,train,5_4_3_A_W_resampled,5_aligned_pattern_resampled,1,1725109906,1725113505,data/input\train\slices\5_4_3_A_W_resampled_1.csv,data/input\train\labels\5_aligned_pattern_resampled_1.csv,data/input\train\masks\5_4_3_A_W_resampled_1.csv,3600
5,caminar,train,5_4_3_A_W_resampled,5_aligned_pattern_resampled,2a,1725111706,1725115305,data/input\train\slices\5_4_3_A_W_resampled_2a.csv,data/input\train\labels\5_aligned_pattern_resampled_2a.csv,data/input\train\masks\5_4_3_A_W_resampled_2a.csv,3600
5,caminar,train,5_4_3_A_W_resampled,5_aligned_pattern_resampled,3,1725113506,1725117105,data/input\train\slices\5_4_3_A_W_resampled_3.csv,data/input\train\labels\5_aligned_pattern_resampled_3.csv,data/input\train\masks\5_4_3_A_W_resampled_3.csv,3600
5,caminar,train,5_4_3_A_W_resampled,5_aligned_pattern_resampled,4a,1725115306,1725117978,data/input\train\slices\5_4_3_A_W_resampled_4a.csv,data/input\train\labels\5_aligned_pattern_resampled_4a.csv,data/input\train\masks\5_4_3_A_W_resampled_4a.csv,3600
5,caminar,train,5_4_4_K_W_resampled,5_aligned_pattern_resampled,1,1725109929,1725113528,data/input\train\slices\5_4_4_K_W_resampled_1.csv,data/input\train\labels\5_aligned_pattern_resampled_1.csv,data/input\train\masks\5_4_4_K_W_resampled_1.csv,3600
5,caminar,train,5_4_4_K_W_resampled,5_aligned_pattern_resampled,2a,1725111729,1725115328,data/input\train\slices\5_4_4_K_W_resampled_2a.csv,data/input\train\labels\5_aligned_pattern_resampled_2a.csv,data/input\train\masks\5_4_4_K_W_resampled_2a.csv,3600
5,caminar,train,5_4_4_K_W_resampled,5_aligned_pattern_resampled,3,1725113529,1725117128,data/input\train\slices\5_4_4_K_W_resampled_3.csv,data/input\train\labels\5_aligned_pattern_resampled_3.csv,data/input\train\masks\5_4_4_K_W_resampled_3.csv,3600
5,caminar,train,5_4_4_K_W_resampled,5_aligned_pattern_resampled,4a,1725115329,1725117978,data/input\train\slices\5_4_4_K_W_resampled_4a.csv,data/input\train\labels\5_aligned_pattern_resampled_4a.csv,data/input\train\masks\5_4_4_K_W_resampled_4a.csv,3600
5,caminar,train,5_4_5_L_W_resampled,5_aligned_pattern_resampled,1,1725109930,1725113529,data/input\train\slices\5_4_5_L_W_resampled_1.csv,data/input\train\labels\5_aligned_pattern_resampled_1.csv,data/input\train\masks\5_4_5_L_W_resampled_1.csv,3600
5,caminar,train,5_4_5_L_W_resampled,5_aligned_pattern_resampled,2a,1725111730,1725115329,data/input\train\slices\5_4_5_L_W_resampled_2a.csv,data/input\train\labels\5_aligned_pattern_resampled_2a.csv,data/input\train\masks\5_4_5_L_W_resampled_2a.csv,3600
5,caminar,train,5_4_5_L_W_resampled,5_aligned_pattern_resampled,3,1725113530,1725117129,data/input\train\slices\5_4_5_L_W_resampled_3.csv,data/input\train\labels\5_aligned_pattern_resampled_3.csv,data/input\train\masks\5_4_5_L_W_resampled_3.csv,3600
5,caminar,train,5_4_5_L_W_resampled,5_aligned_pattern_resampled,4a,1725115330,1725117978,data/input\train\slices\5_4_5_L_W_resampled_4a.csv,data/input\train\labels\5_aligned_pattern_resampled_4a.csv,data/input\train\masks\5_4_5_L_W_resampled_4a.csv,3600
5,caminar,train,5_4_6_E_W_resampled,5_aligned_pattern_resampled,1,1725109915,1725113514,data/input\train\slices\5_4_6_E_W_resampled_1.csv,data/input\train\labels\5_aligned_pattern_resampled_1.csv,data/input\train\masks\5_4_6_E_W_resampled_1.csv,3600
5,caminar,train,5_4_6_E_W_resampled,5_aligned_pattern_resampled,2a,1725111715,1725115314,data/input\train\slices\5_4_6_E_W_resampled_2a.csv,data/input\train\labels\5_aligned_pattern_resampled_2a.csv,data/input\train\masks\5_4_6_E_W_resampled_2a.csv,3600
5,caminar,train,5_4_6_E_W_resampled,5_aligned_pattern_resampled,3,1725113515,1725117114,data/input\train\slices\5_4_6_E_W_resampled_3.csv,data/input\train\labels\5_aligned_pattern_resampled_3.csv,data/input\train\masks\5_4_6_E_W_resampled_3.csv,3600
5,caminar,train,5_4_6_E_W_resampled,5_aligned_pattern_resampled,4a,1725115315,1725117978,data/input\train\slices\5_4_6_E_W_resampled_4a.csv,data/input\train\labels\5_aligned_pattern_resampled_4a.csv,data/input\train\masks\5_4_6_E_W_resampled_4a.csv,3600
5,caminar,train,5_4_7_F_W_resampled,5_aligned_pattern_resampled,1,1725109909,1725113508,data/input\train\slices\5_4_7_F_W_resampled_1.csv,data/input\train\labels\5_aligned_pattern_resampled_1.csv,data/input\train\masks\5_4_7_F_W_resampled_1.csv,3600
5,caminar,train,5_4_7_F_W_resampled,5_aligned_pattern_resampled,2a,1725111709,1725115308,data/input\train\slices\5_4_7_F_W_resampled_2a.csv,data/input\train\labels\5_aligned_pattern_resampled_2a.csv,data/input\train\masks\5_4_7_F_W_resampled_2a.csv,3600
5,caminar,train,5_4_7_F_W_resampled,5_aligned_pattern_resampled,3,1725113509,1725117108,data/input\train\slices\5_4_7_F_W_resampled_3.csv,data/input\train\labels\5_aligned_pattern_resampled_3.csv,data/input\train\masks\5_4_7_F_W_resampled_3.csv,3600
5,caminar,train,5_4_7_F_W_resampled,5_aligned_pattern_resampled,4a,1725115309,1725117978,data/input\train\slices\5_4_7_F_W_resampled_4a.csv,data/input\train\labels\5_aligned_pattern_resampled_4a.csv,data/input\train\masks\5_4_7_F_W_resampled_4a.csv,3600
5,caminar,train,5_4_8_A_W_resampled,5_aligned_pattern_resampled,1,1725109931,1725113530,data/input\train\slices\5_4_8_A_W_resampled_1.csv,data/input\train\labels\5_aligned_pattern_resampled_1.csv,data/input\train\masks\5_4_8_A_W_resampled_1.csv,3600
5,caminar,train,5_4_8_A_W_resampled,5_aligned_pattern_resampled,2a,1725111731,1725115330,data/input\train\slices\5_4_8_A_W_resampled_2a.csv,data/input\train\labels\5_aligned_pattern_resampled_2a.csv,data/input\train\masks\5_4_8_A_W_resampled_2a.csv,3600
5,caminar,train,5_4_8_A_W_resampled,5_aligned_pattern_resampled,3,1725113531,1725117130,data/input\train\slices\5_4_8_A_W_resampled_3.csv,data/input\train\labels\5_aligned_pattern_resampled_3.csv,data/input\train\masks\5_4_8_A_W_resampled_3.csv,3600
5,caminar,train,5_4_8_A_W_resampled,5_aligned_pattern_resampled,4a,1725115331,1725117978,data/input\train\slices\5_4_8_A_W_resampled_4a.csv,data/input\train\labels\5_aligned_pattern_resampled_4a.csv,data/input\train\masks\5_4_8_A_W_resampled_4a.csv,3600
5,caminar,train,5_4_9_H_W_resampled,5_aligned_pattern_resampled,1,1725109932,1725113531,data/input\train\slices\5_4_9_H_W_resampled_1.csv,data/input\train\labels\5_aligned_pattern_resampled_1.csv,data/input\train\masks\5_4_9_H_W_resampled_1.csv,3600
5,caminar,train,5_4_9_H_W_resampled,5_aligned_pattern_resampled,2a,1725111732,1725115331,data/input\train\slices\5_4_9_H_W_resampled_2a.csv,data/input\train\labels\5_aligned_pattern_resampled_2a.csv,data/input\train\masks\5_4_9_H_W_resampled_2a.csv,3600
5,caminar,train,5_4_9_H_W_resampled,5_aligned_pattern_resampled,3,1725113532,1725117131,data/input\train\slices\5_4_9_H_W_resampled_3.csv,data/input\train\labels\5_aligned_pattern_resampled_3.csv,data/input\train\masks\5_4_9_H_W_resampled_3.csv,3600
5,caminar,train,5_4_9_H_W_resampled,5_aligned_pattern_resampled,4a,1725115332,1725117978,data/input\train\slices\5_4_9_H_W_resampled_4a.csv,data/input\train\labels\5_aligned_pattern_resampled_4a.csv,data/input\train\masks\5_4_9_H_W_resampled_4a.csv,3600
9,caminar,train,9_2_10_X_W_resampled,9_aligned_pattern_resampled,1,1725454471,1725457661,data/input\train\slices\9_2_10_X_W_resampled_1.csv,data/input\train\labels\9_aligned_pattern_resampled_1.csv,data/input\train\masks\9_2_10_X_W_resampled_1.csv,3600
9,caminar,train,9_2_11_V_W_resampled,9_aligned_pattern_resampled,1,1725454471,1725457660,data/input\train\slices\9_2_11_V_W_resampled_1.csv,data/input\train\labels\9_aligned_pattern_resampled_1.csv,data/input\train\masks\9_2_11_V_W_resampled_1.csv,3600
9,caminar,train,9_2_12_I_W_resampled,9_aligned_pattern_resampled,1,1725454467,1725457636,data/input\train\slices\9_2_12_I_W_resampled_1.csv,data/input\train\labels\9_aligned_pattern_resampled_1.csv,data/input\train\masks\9_2_12_I_W_resampled_1.csv,3600
9,caminar,train,9_2_13_J_W_resampled,9_aligned_pattern_resampled,1,1725454467,1725457652,data/input\train\slices\9_2_13_J_W_resampled_1.csv,data/input\train\labels\9_aligned_pattern_resampled_1.csv,data/input\train\masks\9_2_13_J_W_resampled_1.csv,3600
9,caminar,train,9_2_14_J_W_resampled,9_aligned_pattern_resampled,1,1725454467,1725457642,data/input\train\slices\9_2_14_J_W_resampled_1.csv,data/input\train\labels\9_aligned_pattern_resampled_1.csv,data/input\train\masks\9_2_14_J_W_resampled_1.csv,3600
9,caminar,train,9_2_15_J_W_resampled,9_aligned_pattern_resampled,1,1725454467,1725457661,data/input\train\slices\9_2_15_J_W_resampled_1.csv,data/input\train\labels\9_aligned_pattern_resampled_1.csv,data/input\train\masks\9_2_15_J_W_resampled_1.csv,3600
9,caminar,train,9_2_16_J_W_resampled,9_aligned_pattern_resampled,1,1725454472,1725457661,data/input\train\slices\9_2_16_J_W_resampled_1.csv,data/input\train\labels\9_aligned_pattern_resampled_1.csv,data/input\train\masks\9_2_16_J_W_resampled_1.csv,3600
9,caminar,train,9_2_1_U_W_resampled,9_aligned_pattern_resampled,1,1725454469,1725457655,data/input\train\slices\9_2_1_U_W_resampled_1.csv,data/input\train\labels\9_aligned_pattern_resampled_1.csv,data/input\train\masks\9_2_1_U_W_resampled_1.csv,3600
9,caminar,train,9_2_2_U_W_resampled,9_aligned_pattern_resampled,1,1725454469,1725457661,data/input\train\slices\9_2_2_U_W_resampled_1.csv,data/input\train\labels\9_aligned_pattern_resampled_1.csv,data/input\train\masks\9_2_2_U_W_resampled_1.csv,3600
9,caminar,train,9_2_3_U_W_resampled,9_aligned_pattern_resampled,1,1725454470,1725457656,data/input\train\slices\9_2_3_U_W_resampled_1.csv,data/input\train\labels\9_aligned_pattern_resampled_1.csv,data/input\train\masks\9_2_3_U_W_resampled_1.csv,3600
